Fecha,Mercado,Instrumento,Precio
13/09/2017,MC,51-BMER180-F,66.249017
13/09/2017,MC,51-BMER180-GB,64.579612
13/09/2017,MC,51-BMER180-NC,63.125144
13/09/2017,MC,51-BMER180-P,55.328165
13/09/2017,MC,51-BMER180-PV,57.057738
13/09/2017,MC,51-BMER30-A,14.206499
13/09/2017,MC,51-BMER30-B1,10.858962
13/09/2017,MC,51-BMER30-B2,10.967727
13/09/2017,MC,51-BMER30-B3,11.10797
13/09/2017,MC,51-BMER30-B4,11.206201
13/09/2017,MC,51-BMER30-F,13.354768
13/09/2017,MC,51-BMER90-A,5.224773
13/09/2017,MC,51-BMER90-B1,4.483838
13/09/2017,MC,51-BMER90-B2,4.502404
13/09/2017,MC,51-BMER90-B3,4.52844
13/09/2017,MC,51-BMER90-B4,4.551348
13/09/2017,MC,51-BMER90-E,2.129578
13/09/2017,MC,51-BMER90-GB,2.145378
13/09/2017,MC,51-BMERGOB-A,38.054429
13/09/2017,MC,51-BMERGOB-B,37.514077
13/09/2017,MC,51-BMERGOB-DF,35.857858
13/09/2017,MC,51-BMERGOB-DM,34.299961
13/09/2017,MC,51-BMERGOB-E,36.268028
13/09/2017,MC,51-BMERGOB-E1,38.574614
13/09/2017,MC,51-BMERGOB-E2,39.051477
13/09/2017,MC,51-BMERGOB-EC,35.131154
13/09/2017,MC,51-BMERGOB-GPF,35.94839
13/09/2017,MC,51-BMERGOB-NC,41.138445
13/09/2017,MC,51-BMERGOB-NC1,41.813489
13/09/2017,MC,51-BMERGOB-NC2,42.080467
13/09/2017,MC,51-BMERGOB-NC3,35.19132
13/09/2017,MC,51-BMERGOB-NCC,40.112748
13/09/2017,MC,51-BMERGOB-TM,37.495207
13/09/2017,MC,51-BMERGOB-TNC,34.940458
13/09/2017,MC,51-BMERLIQ-A,38.935897
13/09/2017,MC,51-BMERLIQ-B1,32.044165
13/09/2017,MC,51-BMERLIQ-B2,32.379372
13/09/2017,MC,51-BMERLIQ-B3,32.630794
13/09/2017,MC,51-BMERLIQ-B4,32.963861
13/09/2017,MC,51-BMERLIQ-C,34.956293
13/09/2017,MC,51-BMERLIQ-GB,40.411494
13/09/2017,MC,51-BMERLIQ-GPF,39.175897
13/09/2017,MC,51-BMERLIQ-P,35.20834
13/09/2017,MC,51-BMERLIQ-PV,37.28383
13/09/2017,MC,51-BMERMP-A,17.72579
13/09/2017,MC,51-BMERMP-B,15.496894
13/09/2017,MC,51-BMERMP-C,15.272967
13/09/2017,MC,51-BMERMP-E,16.611199
13/09/2017,MC,51-BMERMP-GB,18.0226
13/09/2017,MC,51-BMERMP-P,15.72395
13/09/2017,MC,51-BMERMP-PV,16.059739
13/09/2017,MC,51-BMERMP-UHN,15.53638
13/09/2017,MC,51-BMERPZO-A,39.75675
13/09/2017,MC,51-BMERPZO-B1,34.504938
13/09/2017,MC,51-BMERPZO-B2,34.771677
13/09/2017,MC,51-BMERPZO-C,37.073045
13/09/2017,MC,51-BMERPZO-DF,35.837751
13/09/2017,MC,51-BMERPZO-DM,35.348682
13/09/2017,MC,51-BMERPZO-E,42.033726
13/09/2017,MC,51-BMERPZO-F,44.136318
13/09/2017,MC,51-BMERPZO-GB,41.672647
13/09/2017,MC,51-BMERPZO-GPF,38.140761
13/09/2017,MC,51-BMERPZO-NC,44.314352
13/09/2017,MC,51-BMERPZO-P,38.074924
13/09/2017,MC,51-BMERPZO-PV,39.056284
13/09/2017,MC,51-BMERPZO-TM,39.434371
13/09/2017,MC,51-BMERPZO-UHN,39.612615
13/09/2017,MC,51-BMERTES-A,138.731068
13/09/2017,MC,51-BMERTES-E,134.607774
13/09/2017,MC,51-BMERTES-E1,138.470797
13/09/2017,MC,51-BMERTES-E2,140.047094
13/09/2017,MC,51-BMRGOB2-A,33.769606
13/09/2017,MC,51-BMRGOB2-B,32.193002
13/09/2017,MC,51-BMRGOB2-B1,20.896838
13/09/2017,MC,51-BMRGOB2-E,32.353751
13/09/2017,MC,51-BMRGOB2-E1,33.036748
13/09/2017,MC,51-BMRGOB2-E2,33.075947
13/09/2017,MC,51-BMRGOB2-EFA,33.901394
13/09/2017,MC,51-BMRGOB2-NC,21.238355
13/09/2017,MC,51-BMRGOB2-NC1,21.444581
13/09/2017,MC,51-BMRGOB2-NC2,21.608695
13/09/2017,MC,51-BMRGOB3-A,12.277731
13/09/2017,MC,51-BMRGOB3-E,11.701722
13/09/2017,MC,51-BMRGOB3-E1,11.933089
13/09/2017,MC,51-BMRGOB3-E2,11.934724
13/09/2017,MC,51-BMRGOB3-NC,12.321596
13/09/2017,MC,51-BMRGOB3-NC1,12.440368
13/09/2017,MC,51-BMRGOB3-NC2,12.468726
13/09/2017,MC,51-BMRGOB3-PV,11.305375
13/09/2017,MC,51-BMRGOB5-A,6.054489
13/09/2017,MC,51-BMRGOBP-A,11.730941
13/09/2017,MC,51-BMRGOBP-E,11.582144
13/09/2017,MC,51-BMRGOBP-E1,11.065158
13/09/2017,MC,51-BMRGOBP-EFA,11.677821
13/09/2017,MC,51-BMRGOBP-NC,12.092571
13/09/2017,MC,51-BMRGOBP-NC1,10.120923
13/09/2017,MC,51-BNM1LIQ-A,6.311611
13/09/2017,MC,51-BNM1LIQ-B1-A,5.651354
13/09/2017,MC,51-BNM1LIQ-B1-B,5.567725
13/09/2017,MC,51-BNM1LIQ-B1-D,5.38086
13/09/2017,MC,51-BNM1MAS-A,1.258708
13/09/2017,MC,51-BNM1MAS-B1-A,1.215453
13/09/2017,MC,51-BNM1MAS-B1-B,1.194023
13/09/2017,MC,51-BNM1MAS-B2-A,1.16946
13/09/2017,MC,51-BNMBONO-A,3.867406
13/09/2017,MC,51-BNMBONO-B0-D,3.895812
13/09/2017,MC,51-BNMBONO-B0-E,3.774895
13/09/2017,MC,51-BNMBONO-B1-B,3.572566
13/09/2017,MC,51-BNMBONO-B2-A,3.295113
13/09/2017,MC,51-BNMBONO-C0-B,4.261251
13/09/2017,MC,51-BNMBONO-M0-A,3.963059
13/09/2017,MC,51-BNMCOB+-A,9.601301
13/09/2017,MC,51-BNMCOB+-B0-D,9.019436
13/09/2017,MC,51-BNMCOB+-B0-E,9.285105
13/09/2017,MC,51-BNMCOR-A,1.286608
13/09/2017,MC,51-BNMCOR-B0-C,1.264578
13/09/2017,MC,51-BNMCOR-B0-D,1.263098
13/09/2017,MC,51-BNMCOR-B0-E,1.262914
13/09/2017,MC,51-BNMCOR-B1-B,1.166314
13/09/2017,MC,51-BNMCOR-M0-A,1.266542
13/09/2017,MC,51-BNMDIA-A,26.7139
13/09/2017,MC,51-BNMDIA-B0-C,23.13759
13/09/2017,MC,51-BNMDIA-C0-C,23.300881
13/09/2017,MC,51-BNMDIA-M0-A,23.167605
13/09/2017,MC,51-BNMDIA-M0-B,23.192772
13/09/2017,MC,51-BNMDIA-M0-C,23.104581
13/09/2017,MC,51-BNMDIA-M0-D,23.20199
13/09/2017,MC,51-BNMDIA-M1-A,22.972161
13/09/2017,MC,51-BNMDIA-M1-C,21.191941
13/09/2017,MC,51-BNMDIA-M2-A,19.58293
13/09/2017,MC,51-BNMDIA-M2-C,19.226797
13/09/2017,MC,51-BNMDIN-A,28.006535
13/09/2017,MC,51-BNMDIN-B0-B,24.123381
13/09/2017,MC,51-BNMDIN-B0-C,23.511705
13/09/2017,MC,51-BNMDIN-B0-D,23.150132
13/09/2017,MC,51-BNMDIN-B0-E,23.777649
13/09/2017,MC,51-BNMDIN-B1-A,22.333025
13/09/2017,MC,51-BNMDIN-C0-B,25.076452
13/09/2017,MC,51-BNMDIN-M0-A,24.882798
13/09/2017,MC,51-BNMDIN-M1-B,24.106693
13/09/2017,MC,51-BNMDIN-M1-C,21.527097
13/09/2017,MC,51-BNMDIN-M2-A,20.631919
13/09/2017,MC,51-BNMDOLS-A,2.320975
13/09/2017,MC,51-BNMDOLS-B1-A,1.838732
13/09/2017,MC,51-BNMDOLS-C1-A,2.056893
13/09/2017,MC,51-BNMDOLS-M1-A,1.905402
13/09/2017,MC,51-BNMEURO-A,13.769784
13/09/2017,MC,51-BNMEURO-B0-D,13.867111
13/09/2017,MC,51-BNMEURO-B0-E,13.602361
13/09/2017,MC,51-BNMEURO-B2-A,11.782107
13/09/2017,MC,51-BNMEURO-M0-D,13.726656
13/09/2017,MC,51-BNMGUB1-A,1.989179
13/09/2017,MC,51-BNMGUB1-B0-A,1.967703
13/09/2017,MC,51-BNMGUB1-B0-B,1.922349
13/09/2017,MC,51-BNMGUB1-B0-C,1.856233
13/09/2017,MC,51-BNMGUB1-B1-A,1.699691
13/09/2017,MC,51-BNMGUB1-C0-A,2.10998
13/09/2017,MC,51-BNMGUB1-C0-B,2.073439
13/09/2017,MC,51-BNMGUB1-C0-C,2.003088
13/09/2017,MC,51-BNMGUB1-C0-D,1.956731
13/09/2017,MC,51-BNMGUB1-C1-A,1.91374
13/09/2017,MC,51-BNMGUB1-C1-B,1.891475
13/09/2017,MC,51-BNMGUB1-C1-C,1.941387
13/09/2017,MC,51-BNMGUB1-M0-A,1.97028
13/09/2017,MC,51-BNMGUB1-M0-B,1.929734
13/09/2017,MC,51-BNMGUB1-M0-C,1.896359
13/09/2017,MC,51-BNMGUB1-M0-D,1.960823
13/09/2017,MC,51-BNMGUB1-M1-A,1.941981
13/09/2017,MC,51-BNMGUB1-M1-B,1.923319
13/09/2017,MC,51-BNMGUB1-M1-C,1.904835
13/09/2017,MC,51-BNMLIQ+-A,1.991856
13/09/2017,MC,51-BNMLIQ+-B0-B,2.149384
13/09/2017,MC,51-BNMLIQ+-B0-C,2.092127
13/09/2017,MC,51-BNMLIQ+-B0-D,2.022376
13/09/2017,MC,51-BNMLIQ+-B1-A,1.955713
13/09/2017,MC,51-BNMPLUS-A,13.782132
13/09/2017,MC,51-BNMPLUS-B0-B,14.664603
13/09/2017,MC,51-BNMPLUS-B0-C,14.223144
13/09/2017,MC,51-BNMPLUS-B0-D,13.504836
13/09/2017,MC,51-BNMPLUS-B1-A,13.177591
13/09/2017,MC,51-BNMPLUS-B1-B,12.796003
13/09/2017,MC,51-BNMPLUS-B1-C,12.407666
13/09/2017,MC,51-BNMPLUS-B1-D,12.145307
13/09/2017,MC,51-BNMPLUS-B2-A,11.879053
13/09/2017,MC,51-BNMPLUS-B2-C,11.584005
13/09/2017,MC,51-BNMPLUS-B3-A,11.199731
13/09/2017,MC,51-BNMPLUS-B3-C,10.99513
13/09/2017,MC,51-BNMPLUS-B4-A,10.823658
13/09/2017,MC,51-BNMPLUS-B4-B,10.797624
13/09/2017,MC,51-BNMPLUS-B4-C,10.731141
13/09/2017,MC,51-BNMPZO-A,2.996606
13/09/2017,MC,51-BNMPZO-B0-D,3.075408
13/09/2017,MC,51-BNMPZO-B0-E,3.051547
13/09/2017,MC,51-BNMPZO-B1-B,2.811989
13/09/2017,MC,51-BNMPZO-B2-A,2.593165
13/09/2017,MC,51-BNMPZO-C0-B,3.252222
13/09/2017,MC,51-BNMPZO-M0-A,3.199949
13/09/2017,MC,51-BNMREAL-A,1.502345
13/09/2017,MC,51-BNMREAL-B0-D,1.41655
13/09/2017,MC,51-BNMREAL-B0-E,1.448948
13/09/2017,MC,51-BNMREAL-B1-B,1.397876
13/09/2017,MC,51-BNMREAL-B2-A,1.300591
13/09/2017,MC,51-BNMREAL-C0-A,1.470644
13/09/2017,MC,51-BNMREAL-C0-B,1.514468
13/09/2017,MC,51-BNMUDI+-A,22.904025
13/09/2017,MC,51-BNMUDI+-B0-D,23.823351
13/09/2017,MC,51-BNMUDI+-B0-E,22.873922
13/09/2017,MC,51-BNMUDI+-B1-A,21.922552
13/09/2017,MC,51-BNMUDI+-B2-A,18.96253
13/09/2017,MC,51-BNMUDI+-C0-A,24.775943
13/09/2017,MC,51-BNMUDI+-C0-B,24.371503
13/09/2017,MC,51-BNMUDI+-M0-B,23.466813
13/09/2017,MC,51-BNMUDI+-M2-A,20.911317
13/09/2017,MC,51-BNMUSLQ-A,2.06239
13/09/2017,MC,51-BNMUSLQ-B0-D,1.848746
13/09/2017,MC,51-BNMUSLQ-C0-D,1.902965
13/09/2017,MC,51-BNMUSLQ-M0-D,1.806437
13/09/2017,MC,51-BNPP-50-A,1.042266
13/09/2017,MC,51-BNPP-50-BE1,1.03859
13/09/2017,MC,51-BNPP-50-BE2,1.03755
13/09/2017,MC,51-BNPP-50-BE3,1.036403
13/09/2017,MC,51-BNPP-50-BE4,1.035197
13/09/2017,MC,51-BNPP-50-BF,1.031072
13/09/2017,MC,51-BNPP-50-BFE,1.034855
13/09/2017,MC,51-BNPP-CP-A,1.088615
13/09/2017,MC,51-BNPP-CP-BE0,1.099825
13/09/2017,MC,51-BNPP-CP-BE1,1.08779
13/09/2017,MC,51-BNPP-CP-BE2,1.091151
13/09/2017,MC,51-BNPP-CP-BE3,1.095285
13/09/2017,MC,51-BNPP-CP-BM1,1.078963
13/09/2017,MC,51-BNPP-CP-BM2,1.084278
13/09/2017,MC,51-BNPP-LP-A,1.110758
13/09/2017,MC,51-BNPP-LP-BE0,1.121545
13/09/2017,MC,51-BNPP-LP-BE1,1.106765
13/09/2017,MC,51-BNPP-LP-BE2,1.110504
13/09/2017,MC,51-BNPP-LP-BE3,1.114304
13/09/2017,MC,51-BNPP-LP-BM1,1.097179
13/09/2017,MC,51-BNPP-LP-BM2,1.099697
13/09/2017,MC,51-BONDDIA-A,1.244072
13/09/2017,MC,51-BONDDIA-F1,1.131016
13/09/2017,MC,51-BONDDIA-F3,1.242521
13/09/2017,MC,51-BONDDIA-F5,1.211745
13/09/2017,MC,51-BONDDIA-M1,1.215382
13/09/2017,MC,51-BONDDIA-X1,1.229112
13/09/2017,MC,51-BX+CP-A,1.159893
13/09/2017,MC,51-BX+CP-B-E1,1.157042
13/09/2017,MC,51-BX+CP-B-E2,1.171198
13/09/2017,MC,51-BX+CP-B-E3,1.18736
13/09/2017,MC,51-BX+CP-B-F1,1.097898
13/09/2017,MC,51-BX+CP-B-F2,1.125304
13/09/2017,MC,51-BX+CP-B-F3,1.158069
13/09/2017,MC,51-BX+CP-B-M1,1.092584
13/09/2017,MC,51-BX+CP-B-M2,1.119436
13/09/2017,MC,51-BX+CP-B-M3,1.147205
13/09/2017,MC,51-BX+MP-A,1.521266
13/09/2017,MC,51-BX+MP-B-E1,1.650268
13/09/2017,MC,51-BX+MP-B-E3,1.607923
13/09/2017,MC,51-BX+MP-B-F1,1.521264
13/09/2017,MC,51-BX+MP-B-F2,1.558818
13/09/2017,MC,51-BX+MP-B-F3,1.596566
13/09/2017,MC,51-BX+MP-B-M1,1.521285
13/09/2017,MC,51-BX+MP-B-M2,1.544822
13/09/2017,MC,51-DCP+-A,8.373116
13/09/2017,MC,51-DCP+-B1,10.85161
13/09/2017,MC,51-DCP+-B2,10.965668
13/09/2017,MC,51-DCP+-E,10.636933
13/09/2017,MC,51-DCP+-GB,10.713737
13/09/2017,MC,51-DCP-1-A,14.106547
13/09/2017,MC,51-DCP-1-B,13.112222
13/09/2017,MC,51-DCP-1-C,13.305619
13/09/2017,MC,51-DCP-1-P,13.530728
13/09/2017,MC,51-DCP-1-PV,13.690767
13/09/2017,MC,51-DCP-1-TM,14.158896
13/09/2017,MC,51-DCP-1-TNC,11.98945
13/09/2017,MC,51-DCP-1-UHN,13.991416
13/09/2017,MC,51-DEUDAOP-A,1.799426
13/09/2017,MC,51-DEUDAOP-B1,1.794267
13/09/2017,MC,51-DEUDAOP-B2,1.80166
13/09/2017,MC,51-DEUDAOP-F,1.959365
13/09/2017,MC,51-DINBUR1-A,12.875406
13/09/2017,MC,51-DINBUR1-B,12.875406
13/09/2017,MC,51-DINBUR2-A,27.64541
13/09/2017,MC,51-DINBUR2-B-1,27.645402
13/09/2017,MC,51-DINBUR2-B-2,27.880229
13/09/2017,MC,51-DINBUR2-B-3,27.998386
13/09/2017,MC,51-DINBUR3-A,11.798864
13/09/2017,MC,51-DINBUR3-B-1,11.94
13/09/2017,MC,51-DINBUR3-B-3,11.937875
13/09/2017,MC,51-DINBUR3-B-4,11.965876
13/09/2017,MC,51-DINSTEC-A,1.850135
13/09/2017,MC,51-DINSTEC-B1,1.850368
13/09/2017,MC,51-DINSTEC-F,1.936812
13/09/2017,MC,51-DLP-1-A,15.039644
13/09/2017,MC,51-DLP-1-C,12.104769
13/09/2017,MC,51-DLP-1-E,14.36701
13/09/2017,MC,51-DLP-1-F,14.172672
13/09/2017,MC,51-DLP-1-GB,14.884304
13/09/2017,MC,51-DLP-1-NC,14.817706
13/09/2017,MC,51-DLP-1-P,13.052023
13/09/2017,MC,51-DLP-1-PV,13.362061
13/09/2017,MC,51-DLP-1-TF,14.52853
13/09/2017,MC,51-DLP-1-UHN,13.115334
13/09/2017,MC,51-DMEDIO-A,271.615108
13/09/2017,MC,51-DMEDIO-B1,265.230486
13/09/2017,MC,51-DMEDIO-B2,267.76991
13/09/2017,MC,51-DMEDIO-E,275.372686
13/09/2017,MC,51-DMEDIO-NC,274.594115
13/09/2017,MC,51-DMEDIO-NC1,298.547965
13/09/2017,MC,51-F+LIQ-A,12.640527
13/09/2017,MC,51-F+LIQ-B1,10.748771
13/09/2017,MC,51-F+LIQ-B2,10.784654
13/09/2017,MC,51-F+LIQ-B3,10.8115
13/09/2017,MC,51-F+LIQ-B4,10.852764
13/09/2017,MC,51-F+LIQ-F,12.878737
13/09/2017,MC,51-F+LIQ-GB,10.918544
13/09/2017,MC,51-F-PFAE-A,10.179141
13/09/2017,MC,51-F-PFAE-B1,10.638869
13/09/2017,MC,51-F-PFAE-B2,10.722247
13/09/2017,MC,51-F-PFAE-B3,10.782571
13/09/2017,MC,51-F-PFAE-B4,10.841709
13/09/2017,MC,51-F-PYME-A,26.443033
13/09/2017,MC,51-F-PYME-B,23.458835
13/09/2017,MC,51-F-PYME-B-1,24.999404
13/09/2017,MC,51-F-PYME-B-2,25.545309
13/09/2017,MC,51-F-PYME-B-3,25.645354
13/09/2017,MC,51-F-PYME-B-4,25.849671
13/09/2017,MC,51-F-PYME-B-5,25.924753
13/09/2017,MC,51-F-PYME-B-6,26.405453
13/09/2017,MC,51-F-PYME-E,25.869562
13/09/2017,MC,51-F-PYME-E1,27.052801
13/09/2017,MC,51-F-PYME-MFA,23.412945
13/09/2017,MC,51-F-PYME-NC,26.259669
13/09/2017,MC,51-F-PYME-NC1,27.155553
13/09/2017,MC,51-F-PYME-NC2,27.379324
13/09/2017,MC,51-F-PYME-NC3,27.604932
13/09/2017,MC,51-F-PYME-NC4,28.238341
13/09/2017,MC,51-F-PYME-NC5,28.362714
13/09/2017,MC,51-F-PYME-NC6,27.001362
13/09/2017,MC,51-FINAGUB-A,1.054774
13/09/2017,MC,51-FINAGUB-BF1,1.034175
13/09/2017,MC,51-FINAGUB-BF2,1.053993
13/09/2017,MC,51-FINAGUB-BF5,1.054005
13/09/2017,MC,51-FINALIQ-A,1.045063
13/09/2017,MC,51-FINALIQ-BF1,1.043537
13/09/2017,MC,51-FINDE1-A,2.721379
13/09/2017,MC,51-FINDE1-E,2.857684
13/09/2017,MC,51-FINDE1-F,2.68659
13/09/2017,MC,51-FINDE1-M,2.662038
13/09/2017,MC,51-FONDEO-A,1.178498
13/09/2017,MC,51-FONDEO-BDE,1.178152
13/09/2017,MC,51-FONDEO-BDF,1.140991
13/09/2017,MC,51-FONDEO-BDM,1.146267
13/09/2017,MC,51-FONDEO-BF0,1.142543
13/09/2017,MC,51-FONDEO-BF1,1.118518
13/09/2017,MC,51-FONDEO-BF2,1.114732
13/09/2017,MC,51-FONDEO-BF3,1.110958
13/09/2017,MC,51-FONDEO-BOE,1.139399
13/09/2017,MC,51-FONDEO-BOE1,1.210718
13/09/2017,MC,51-FONDEO-BOE2,1.177937
13/09/2017,MC,51-FONDEO-BOE3,1.16188
13/09/2017,MC,51-FONDEO-BOE4,1.146063
13/09/2017,MC,51-FONDEO-BOE5,1.027012
13/09/2017,MC,51-FONDEO-BOM1,1.168624
13/09/2017,MC,51-FONDEO-BOM2,1.165211
13/09/2017,MC,51-FONDEO-BOM3,1.159409
13/09/2017,MC,51-FONDEO-BOM4,1.139749
13/09/2017,MC,51-FONDEO-BU1,1.118438
13/09/2017,MC,51-FONDEO-BU2,1.114892
13/09/2017,MC,51-FONSER1-A,48.248101
13/09/2017,MC,51-FONSER1-B1,34.113045
13/09/2017,MC,51-FONSER1-B2,35.166318
13/09/2017,MC,51-FONSER1-B3,36.63978
13/09/2017,MC,51-FONSER1-B4,38.400429
13/09/2017,MC,51-FONSER1-B5,40.98664
13/09/2017,MC,51-FONSER1-B6,42.754446
13/09/2017,MC,51-FONSER1-B7,46.588991
13/09/2017,MC,51-FONSER1-F,48.696601
13/09/2017,MC,51-FONSER1-MA,48.410105
13/09/2017,MC,51-FT-EMER-A,2.518392
13/09/2017,MC,51-FT-EMER-BE2,2.274238
13/09/2017,MC,51-FT-EMER-BF1,2.287385
13/09/2017,MC,51-FT-EMER-BF2,2.225482
13/09/2017,MC,51-FT-EMER-BM1,2.323626
13/09/2017,MC,51-FT-EMER-BM2,2.214581
13/09/2017,MC,51-FT-LIQU-A,1.092861
13/09/2017,MC,51-FT-LIQU-BE,1.104359
13/09/2017,MC,51-FT-LIQU-BE1,1.099571
13/09/2017,MC,51-FT-LIQU-BE2,1.089624
13/09/2017,MC,51-FT-LIQU-BE3,1.079492
13/09/2017,MC,51-FT-LIQU-BF1,1.088464
13/09/2017,MC,51-FT-LIQU-BF2,1.078003
13/09/2017,MC,51-FT-LIQU-BF3,1.068392
13/09/2017,MC,51-FT-LIQU-BFF,1.098639
13/09/2017,MC,51-FT-LIQU-BM1,1.088608
13/09/2017,MC,51-FT-LIQU-BM2,1.080953
13/09/2017,MC,51-FT-LIQU-BM3,1.068706
13/09/2017,MC,51-FT-REAL-A,1.128653
13/09/2017,MC,51-FT-REAL-BE,1.138114
13/09/2017,MC,51-FT-REAL-BE1,1.12953
13/09/2017,MC,51-FT-REAL-BE2,1.108282
13/09/2017,MC,51-FT-REAL-BE3,1.102856
13/09/2017,MC,51-FT-REAL-BF1,1.117907
13/09/2017,MC,51-FT-REAL-BF2,1.096855
13/09/2017,MC,51-FT-REAL-BF3,1.09125
13/09/2017,MC,51-FT-REAL-BFF,1.124639
13/09/2017,MC,51-FT-REAL-BM1,1.117353
13/09/2017,MC,51-FT-REAL-BM2,1.095567
13/09/2017,MC,51-FT-REAL-BM3,1.091717
13/09/2017,MC,51-GBMDOL-A,1.996982
13/09/2017,MC,51-GBMDOL-BE,2.023351
13/09/2017,MC,51-GBMDOL-BF,1.982075
13/09/2017,MC,51-GBMDOL-BM,2.065068
13/09/2017,MC,51-GBMDOL-BX,1.993963
13/09/2017,MC,51-GBMF2-A,30.850932
13/09/2017,MC,51-GBMF2-BE,35.278641
13/09/2017,MC,51-GBMF2-BF,31.967857
13/09/2017,MC,51-GBMF2-BM,34.732221
13/09/2017,MC,51-GBMF2-BX,33.027558
13/09/2017,MC,51-GBMF3-A,5.646487
13/09/2017,MC,51-GBMF3-BEF,6.082484
13/09/2017,MC,51-GBMF3-BF,5.677863
13/09/2017,MC,51-GBMF3-BM,5.667691
13/09/2017,MC,51-GBMF3-BP,6.043893
13/09/2017,MC,51-GBMF3-BPV,5.937039
13/09/2017,MC,51-GBMF3-BX,5.497165
13/09/2017,MC,51-GBMGUBL-A,1.733089
13/09/2017,MC,51-GBMGUBL-BE,1.72109
13/09/2017,MC,51-GBMGUBL-BF,1.65647
13/09/2017,MC,51-GBMGUBL-BH,1.721086
13/09/2017,MC,51-GBMGUB-A,3.549212
13/09/2017,MC,51-GBMGUB-BE,4.00336
13/09/2017,MC,51-GBMGUB-BF,3.51364
13/09/2017,MC,51-GBMGUB-BH,4.00336
13/09/2017,MC,51-GBMGUB-BM,3.592181
13/09/2017,MC,51-GBMGUB-BP,4.057479
13/09/2017,MC,51-GBMGUB-BX,4.01074
13/09/2017,MC,51-GBMM3-A,7.798714
13/09/2017,MC,51-GBMM3-BE,7.874953
13/09/2017,MC,51-GBMM3-BH,7.874949
13/09/2017,MC,51-GBMM3-BP,8.276362
13/09/2017,MC,51-GBMPAT-A,2.094868
13/09/2017,MC,51-GBMPAT-BE,2.203803
13/09/2017,MC,51-GBMPAT-BF,2.095721
13/09/2017,MC,51-GBMPAT-BH,2.138834
13/09/2017,MC,51-GBMPAT-BM,2.096402
13/09/2017,MC,51-GBMPAT-BP,2.171695
13/09/2017,MC,51-GBMPAT-BPV,2.192493
13/09/2017,MC,51-GBMPAT-BX,2.089356
13/09/2017,MC,51-GBMPIGD-A,0.877774
13/09/2017,MC,51-GBMPIGD-BE,1.110387
13/09/2017,MC,51-GBMPIGD-BF,1.0749
13/09/2017,MC,51-GBMPIGD-BM,1.08436
13/09/2017,MC,51-GBMPIGD-BP,0.869749
13/09/2017,MC,51-GBMPIGD-BPV,1.110276
13/09/2017,MC,51-GBMUSD-A,2.822122
13/09/2017,MC,51-GBMUSD-BE,2.810094
13/09/2017,MC,51-GBMUSD-BF,2.864771
13/09/2017,MC,51-GBMUSD-BM,2.86478
13/09/2017,MC,51-GBMUSD-BX,2.864969
13/09/2017,MC,51-GOLD1+-A,132.464589
13/09/2017,MC,51-GOLD1+-B0-C,112.007528
13/09/2017,MC,51-GOLD1+-B0-D,110.136072
13/09/2017,MC,51-GOLD1+-B0-E,112.787343
13/09/2017,MC,51-GOLD1+-B1-A,111.252615
13/09/2017,MC,51-GOLD1+-B1-C,104.317144
13/09/2017,MC,51-GOLD1+-B2-A,98.515618
13/09/2017,MC,51-GUB-1-A,13.456069
13/09/2017,MC,51-GUB-1-C,12.29502
13/09/2017,MC,51-GUB-1-F,13.235742
13/09/2017,MC,51-GUB-1-GB,13.125098
13/09/2017,MC,51-GUB-1-GPF,13.565433
13/09/2017,MC,51-GUB-1-P,12.501628
13/09/2017,MC,51-GUB-1-PV,12.509964
13/09/2017,MC,51-GUB-1-TF,12.605038
13/09/2017,MC,51-GUB-1-TM,13.208037
13/09/2017,MC,51-GUB-1-TNC,12.502441
13/09/2017,MC,51-GUB-1-UHN,13.442772
13/09/2017,MC,51-HORZONT-A,1.883895
13/09/2017,MC,51-HORZONT-B0-A,1.875031
13/09/2017,MC,51-HSBC-D2-A,5.562136
13/09/2017,MC,51-HSBC-D2-BFA,5.842797
13/09/2017,MC,51-HSBC-D2-BFP,5.229357
13/09/2017,MC,51-HSBC-D2-BFS,4.795591
13/09/2017,MC,51-HSBC-D2-BFV,5.861733
13/09/2017,MC,51-HSBC-D2-BNF,6.463382
13/09/2017,MC,51-HSBC-F1-A,1.309772
13/09/2017,MC,51-HSBC-F1-BFA,1.348363
13/09/2017,MC,51-HSBC-F1-BFP,1.336831
13/09/2017,MC,51-HSBC-F1-BFS,1.321808
13/09/2017,MC,51-HSBC-F1-BFV,1.348029
13/09/2017,MC,51-HSBC-MP-A,16.929369
13/09/2017,MC,51-HSBC-MP-BFA,17.035689
13/09/2017,MC,51-HSBC-MP-BFP,15.720786
13/09/2017,MC,51-HSBC-MP-BFS,14.161495
13/09/2017,MC,51-HSBC-MP-BFV,18.005087
13/09/2017,MC,51-HSBC-MP-BID,18.9938
13/09/2017,MC,51-HSBC-MP-BNF,19.260211
13/09/2017,MC,51-HSBCAHO-A,22.483044
13/09/2017,MC,51-HSBCAHO-BIE1,26.273986
13/09/2017,MC,51-HSBCAHO-BIE2,28.048354
13/09/2017,MC,51-HSBCAHO-BIG1,27.395367
13/09/2017,MC,51-HSBCAHO-BME1,24.623155
13/09/2017,MC,51-HSBCCOR-A,19.247887
13/09/2017,MC,51-HSBCCOR-BFA,19.502014
13/09/2017,MC,51-HSBCCOR-BFP,17.72014
13/09/2017,MC,51-HSBCCOR-BFS,15.345925
